,Account,Zip,Hm_Start_Dt,Channel_Type_Cd,Auto_Ship_Ind,Internal_Decor,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,Brand_Rx_Sls_Amt,Gnrc_Rx_Sls_Amt,Os_Gnrc_Rx_Sls_Amt,Otc_Sls_Amt,IS_HID,340B_Active,Profitability,Annual_Dispense_Fee_Total,Macro_PID,Script_Count,Capture_Rate,Specialty_Spend,Specialty_Product_Purchases,Generic,Brand,Generic_Ratio,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Buying_Group_encoded,Chain_Name_encoded,Region_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,3rd_Party_Vendor_encoded,Hospital_Associated_encoded
1595,624036,47130,736235,30,0,0,2000.0,1,1200.0,0,0,0,0,736235,1,736564,735346,1,0,0,0,0,0.0,0.0,1,274674.0,207009.0,8533.0,52575.0,6557.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,15,2,16,0,0,0,17,39,23,96,0,2,3,30,1,18,1
3841,121218,62948,735264,30,1,0,2024.0,1,1103.0,1,1,0,1,735494,1,736622,735505,1,1,0,1,0,2.0,2251.71,1,267367.0,207248.0,2562.0,47666.0,9891.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,14,2,22,0,0,0,0,1,23,101,0,1,3,104,1,18,15
1798,568907,26726,733456,30,0,1,0.0,1,0.0,1,1,0,1,735319,1,736431,735353,1,1,0,1,0,2.0,3757.68,1,370050.0,276405.0,3745.0,70276.0,19624.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,49,2,3,0,1,6,10,22,23,46,4,0,7,12,0,18,15
4307,550817,54552,732889,30,1,1,0.0,1,3600.0,1,1,1,1,736164,1,736625,735331,1,1,0,0,0,0.0,0.0,1,308824.0,212643.0,5868.0,63681.0,26632.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,48,2,11,1,0,0,17,39,23,110,0,3,3,145,1,18,15
3595,630534,31063,736339,30,1,0,2500.0,1,1200.0,0,0,0,1,736339,1,736620,735759,1,1,0,1,0,5.0,429.2,0,269365.0,188266.0,10573.0,56324.0,14202.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,10,2,4,0,2,1,0,1,23,94,1,2,7,4,1,18,15
1295,424205,52346,733013,30,0,1,133.78,1,3600.0,0,0,0,0,735613,1,736551,735631,1,0,0,1,0,2.0,608.15,0,114922.0,80961.0,10885.0,15549.0,7526.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,0,12,2,11,0,0,0,17,36,38,74,0,1,3,109,1,0,0
3750,763713,39452,733540,30,1,1,2153.0,0,1200.0,0,0,0,0,735394,0,736418,735417,1,1,0,0,0,0.0,0.0,0,635725.0,437094.0,11496.0,151998.0,35136.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,25,2,4,0,2,1,0,2,23,98,1,3,7,161,1,18,15
2766,394963,45314,734802,30,0,1,1835.0,1,0.0,0,0,0,0,720624,1,736622,735408,1,0,0,0,0,0.0,0.0,0,123750.0,93662.0,3124.0,23201.0,3763.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,0,16,0,0,0,0,2,23,72,0,2,8,43,3,18,15
1101,778670,62401,733071,30,0,1,1463.0,1,550.0,1,1,1,1,735404,1,736161,735451,1,0,0,0,0,0.0,0.0,1,168143.0,124139.0,4426.0,33112.0,6466.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,14,2,22,3,0,0,17,38,23,60,0,1,2,118,1,18,1
4775,250800,91204,732650,30,0,1,273.64,1,0.0,1,1,0,1,720624,1,736572,735417,1,1,0,0,0,0.0,0.0,0,337414.0,277091.0,3634.0,44909.0,11779.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,4,2,12,0,3,0,17,36,23,120,0,1,2,185,1,18,15
3285,395469,60160,736110,30,0,0,2000.0,1,1200.0,0,0,0,0,736203,1,736594,735542,1,1,0,0,0,0.0,0.0,0,41785.0,33029.0,1682.0,4272.0,2802.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,14,6,10,0,0,0,17,39,23,88,0,0,8,82,1,18,15
1374,37302,40353,735241,30,0,0,2500.0,1,25.0,1,1,0,1,735404,1,736618,735417,1,0,0,0,1,0.0,0.0,0,263002.0,196451.0,3106.0,55279.0,8167.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,17,2,16,0,0,0,10,22,23,75,0,2,2,42,1,0,2
2353,143926,48842,735493,30,0,0,2500.0,1,1200.0,0,0,0,0,735527,1,736467,735547,1,0,0,0,0,0.0,0.0,0,61286.0,51402.0,2740.0,6447.0,697.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,22,6,8,0,0,0,17,38,23,61,0,6,8,51,1,18,15
2058,39267,67147,735310,30,0,0,2500.0,1,1200.0,0,0,0,0,735318,1,736619,735331,0,0,0,0,0,0.0,0.0,1,193081.0,147522.0,7335.0,34029.0,4195.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,16,6,17,0,2,0,17,39,27,54,0,5,8,135,2,18,15
49,489660,48180,733209,30,0,0,0.0,1,856.0,1,0,0,0,735311,1,736572,735317,0,1,0,1,0,1.0,1601.42,1,227725.0,199799.0,2436.0,21172.0,4317.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,22,2,8,0,0,0,17,36,40,2,0,4,2,6,0,18,15
833,800499,37172,733545,30,0,0,0.0,1,1200.0,0,1,0,1,735316,1,736299,735331,1,1,0,0,0,0.0,0.0,0,100987.0,73560.0,1654.0,21842.0,3931.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,42,2,14,0,2,1,0,1,23,21,1,0,7,126,0,18,15
4602,437165,96720,735025,30,0,0,1948.0,0,0.0,0,0,0,1,720624,1,736502,735519,1,0,0,1,0,2.0,790.69,0,154983.0,120242.0,5278.0,21626.0,7837.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,11,1,9,0,3,0,17,38,23,24,0,5,3,159,3,18,15
4459,458904,14075,732944,30,1,1,691.0,1,3080.0,1,1,1,0,735309,1,736599,735317,1,1,0,0,0,0.0,0.0,0,269794.0,200156.0,6031.0,54378.0,9229.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,34,2,1,0,1,0,17,37,23,113,0,3,3,15,0,18,15
2121,45442,7712,735353,30,1,0,11.0,0,1200.0,0,0,0,0,735551,1,736427,735582,1,1,0,0,0,0.0,0.0,0,1289.0,0.0,267.0,210.0,812.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,31,6,15,0,1,0,29,21,23,122,0,1,3,2,2,15,1
1532,201651,91765,734128,30,0,1,0.0,1,1200.0,0,0,0,1,735366,1,736546,735374,1,1,1,1,0,4.0,6758.75,1,283127.0,245693.0,3340.0,25256.0,8838.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,4,6,12,0,3,0,17,36,23,39,0,4,2,185,1,18,15
2352,142960,48084,736277,30,0,0,2500.0,1,0.0,0,1,0,1,720624,1,736347,735555,1,0,0,0,0,0.0,0.0,1,14029.0,31017.0,-16006.0,-1427.0,445.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,22,6,8,0,0,0,17,36,40,61,0,6,8,6,3,18,15
2924,182632,35661,735794,30,0,0,0.0,1,0.0,1,1,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,180113.0,150172.0,1412.0,24158.0,4371.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1,1,4,4,0,2,0,0,1,23,77,0,2,8,140,0,18,15
4388,810372,10705,734254,30,1,1,0.0,1,200.0,1,1,0,1,720624,1,735982,735331,1,0,0,0,0,0.0,0.0,0,237593.0,199166.0,5548.0,19365.0,13514.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,34,2,15,0,1,0,29,20,18,111,0,3,2,2,1,18,15
942,117475,28052,735445,30,0,0,1419.0,1,1200.0,0,0,0,0,735810,1,735885,735488,0,0,0,0,0,0.0,0.0,0,42963.0,38075.0,1002.0,2650.0,1235.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,27,4,13,0,2,1,0,1,23,25,1,5,7,18,0,18,15
2621,986178,95121,736081,30,0,0,728.0,1,1200.0,0,0,0,0,736201,1,736600,736227,0,0,0,0,0,0.0,0.0,0,196129.0,151876.0,2249.0,35665.0,6340.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,4,6,21,0,3,0,17,39,23,69,0,6,2,187,2,18,15
2268,310228,88011,735884,30,0,0,0.0,1,0.0,1,1,0,0,736042,1,736623,736051,1,1,1,1,0,3.0,4179.38,1,50650.0,43677.0,1765.0,4006.0,1202.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,32,2,18,0,3,0,17,37,23,59,0,1,8,175,0,18,15
85,144205,92373,734825,30,1,1,1686.0,1,1200.0,0,0,0,1,720624,1,736506,735215,1,0,0,1,0,1.0,192.66,1,107420.0,94704.0,3259.0,6576.0,2881.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,2,12,0,3,0,17,36,40,4,0,4,8,185,1,18,15
1254,557574,33458,736056,30,0,0,2000.0,1,0.0,1,1,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,772.0,0.0,0.0,16.0,756.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,2,1,9,2,24,0,2,0,0,1,23,32,0,6,8,49,3,18,15
3264,208294,60453,736026,30,0,0,2500.0,1,1176.0,1,1,0,0,736089,1,736374,736129,0,0,0,0,0,0.0,0.0,0,244595.0,214691.0,5230.0,21446.0,3228.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,14,2,10,0,0,0,17,36,40,88,0,0,3,82,2,18,15
2581,387322,79830,734100,30,1,1,1419.0,1,1200.0,0,0,0,0,720624,1,736566,735722,1,1,0,1,0,1.0,165.91,0,132015.0,89240.0,3068.0,29755.0,9951.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,43,2,17,0,2,0,17,38,23,40,0,3,3,105,0,1,2
2592,176302,93711,735829,30,1,0,446.0,1,690.0,1,1,0,0,735857,1,736597,736080,0,1,0,1,1,1.0,69.61,1,91616.0,57404.0,2520.0,23813.0,7878.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,2,21,0,3,0,17,38,23,69,0,4,8,198,1,18,15
1681,194241,54501,732852,30,0,1,1210.19,1,4800.0,0,1,1,1,735309,1,736590,735317,1,0,1,0,0,0.0,0.0,0,228323.0,177975.0,4138.0,39433.0,6777.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,48,2,11,2,0,0,17,38,23,110,0,3,3,145,0,18,12
3999,344595,71854,735937,30,1,0,2500.0,1,2400.0,0,1,0,0,735937,1,736525,735673,1,1,0,1,0,2.0,2195.8,0,247428.0,186693.0,577.0,51305.0,8853.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,2,4,14,0,2,0,17,34,23,104,0,1,8,90,0,18,15
955,333279,28211,736119,30,0,0,1258.0,1,0.0,0,0,0,1,736227,1,736588,736352,1,1,0,0,0,0.0,0.0,1,356416.0,272057.0,4944.0,68016.0,11398.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,27,2,13,0,2,0,0,1,23,25,0,1,3,18,3,18,15
2595,472379,95116,734470,30,0,1,20.0,1,200.0,1,1,0,0,736027,1,736270,736269,0,0,0,0,1,0.0,0.0,0,170763.0,119867.0,3844.0,43043.0,4008.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,4,6,21,0,3,0,17,38,23,69,0,0,3,187,1,18,15
3917,13113,27545,734582,30,1,1,231.0,1,1200.0,0,0,0,1,720624,1,736414,735474,1,1,1,1,0,4.0,647.6,1,150247.0,130286.0,1700.0,15064.0,3198.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,27,2,3,0,1,6,10,23,23,103,4,2,7,59,1,18,15
2684,198683,75087,735831,30,0,0,2385.0,1,1200.0,0,0,0,0,736095,1,736193,736180,0,1,0,0,0,0.0,0.0,0,20059.0,15272.0,233.0,3679.0,875.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,43,2,2,0,2,5,0,1,23,71,1,5,7,97,1,18,15
43,483298,48134,734910,30,0,0,2500.0,1,5928.0,1,0,0,1,735425,1,736624,735451,1,0,0,1,0,2.0,1632.71,0,77947.0,58416.0,1238.0,17011.0,1283.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,22,6,8,1,0,0,10,23,23,2,0,5,8,6,1,18,15
4033,234441,33629,735832,30,0,0,2500.0,1,1200.0,0,0,0,0,720624,1,736612,735703,0,0,0,0,0,0.0,0.0,0,7368.0,4276.0,736.0,1717.0,639.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,9,6,24,0,2,0,17,37,23,105,0,6,8,40,1,18,15
4680,298099,92651,735652,30,0,0,2500.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,1,0.0,0.0,0,22992.0,12626.0,2454.0,3676.0,4236.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,4,6,12,0,3,5,0,1,23,118,1,4,7,185,2,18,15
1434,638271,72417,736245,30,0,0,2000.0,1,1200.0,0,0,0,0,736505,0,720624,720624,0,1,0,1,0,2.0,377.6,0,39012.0,30105.0,814.0,7090.0,1004.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,2,2,14,0,2,0,0,2,23,37,0,0,8,155,1,18,15
3104,614246,7869,736398,30,0,0,1129.0,1,1096.0,0,1,0,0,736453,1,736474,736465,0,1,0,0,0,0.0,0.0,0,24748.0,20098.0,283.0,2357.0,2011.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,31,2,15,0,1,0,17,33,23,84,0,1,8,2,1,18,15
1494,764484,35233,733672,30,1,1,0.0,1,178.0,1,1,0,1,735388,1,736276,735402,1,1,0,0,0,0.0,0.0,0,498722.0,421953.0,768.0,56228.0,19773.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,1,2,4,1,2,1,0,2,23,38,1,1,7,102,1,18,15
3930,177642,95536,736257,30,0,0,2500.0,1,0.0,0,0,0,0,736278,1,736619,736289,0,0,0,0,0,0.0,0.0,0,91902.0,61960.0,4695.0,18047.0,7201.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,4,6,21,0,3,0,17,38,23,42,0,6,8,184,3,19,1
1987,561896,10312,734933,30,0,1,2177.0,1,1200.0,0,0,0,0,735740,1,736312,735750,0,0,0,1,0,2.0,2134.11,0,184076.0,150762.0,8325.0,16901.0,8088.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,34,2,15,0,1,0,29,21,23,52,0,4,2,2,2,18,15
2773,416916,45177,735860,30,0,0,0.0,1,410.0,1,1,0,0,735953,1,736527,735561,0,1,0,0,0,0.0,0.0,0,3604.0,651.0,217.0,219.0,2516.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,35,2,16,0,0,7,1,6,23,72,4,2,2,16,0,18,15
2361,300237,48732,735398,20,0,0,2500.0,1,0.0,0,0,0,1,735687,1,736618,735589,1,1,0,1,0,1.0,1338.72,0,108881.0,87215.0,6295.0,9577.0,5793.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,22,6,8,7,0,0,35,44,40,61,0,2,3,14,3,18,15
1581,61739,47112,732947,30,1,1,0.0,1,1167.0,1,1,0,1,735334,1,736627,735346,1,0,0,0,0,0.0,0.0,1,404005.0,310267.0,5387.0,73315.0,15035.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,15,2,16,0,0,0,17,39,23,96,0,4,3,30,1,18,1
3582,434147,31510,733801,30,1,1,0.0,0,1200.0,0,0,0,1,735443,1,736626,735331,1,1,0,0,0,0.0,0.0,0,157274.0,90005.0,5178.0,52398.0,9693.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,10,2,4,0,2,0,0,2,23,94,0,4,7,8,1,18,15
2214,210812,78503,735885,30,0,0,2500.0,1,6000.0,0,0,0,1,735953,1,736625,735589,1,1,0,0,0,0.0,0.0,0,240933.0,212775.0,1612.0,20755.0,5791.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,43,2,2,0,2,0,0,1,4,57,0,0,8,108,1,18,15
4721,292893,48224,735650,30,0,0,0.0,1,1200.0,0,0,0,0,736223,1,720624,736255,0,1,0,0,0,0.0,0.0,0,101827.0,90144.0,1380.0,7546.0,2756.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,22,4,8,0,0,0,17,36,40,119,0,5,2,6,0,18,15
4373,709081,7079,736474,30,0,0,2500.0,0,0.0,0,0,0,0,736474,0,736346,720624,0,1,0,0,0,0.0,0.0,0,117261.0,83879.0,5329.0,20831.0,7222.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,1,31,2,15,0,1,24,29,20,34,111,4,4,8,2,1,18,15
1316,651224,53149,732432,30,0,1,0.0,1,1200.0,1,1,0,1,735315,1,736320,735331,1,1,0,1,0,4.0,876.95,1,352513.0,261938.0,8381.0,64887.0,17306.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,48,2,10,0,0,0,17,37,23,34,0,1,3,93,1,18,15
1996,743975,8053,735080,30,1,0,971.0,1,0.0,0,0,0,1,735584,1,736619,735610,1,0,1,0,0,0.0,0.0,0,93561.0,74411.0,4901.0,11677.0,2573.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,31,2,15,0,1,0,17,37,23,52,0,1,8,5,3,18,15
1007,981144,18014,736019,30,0,0,2500.0,1,0.0,1,1,0,1,720624,1,720624,735914,1,1,0,0,0,0.0,0.0,0,84184.0,60996.0,4180.0,11318.0,7690.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,38,2,15,0,1,0,11,25,29,26,0,3,3,5,1,18,15
1519,113797,90015,736097,30,0,0,2000.0,0,1200.0,0,0,0,0,720624,1,736510,735689,0,0,0,0,0,0.0,0.0,0,104838.0,78107.0,1960.0,12704.0,12066.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,4,6,12,0,3,0,17,36,23,39,0,6,8,185,2,18,15
3353,760825,32446,736488,30,0,0,2500.0,1,0.0,0,0,1,0,736621,1,720624,720624,0,0,0,0,0,0.0,0.0,0,28374.0,20125.0,791.0,7406.0,52.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,2,24,0,2,0,0,1,23,89,0,6,8,123,0,18,15
403,754768,57274,735292,30,0,0,2500.0,1,0.0,0,0,0,1,735493,1,736557,735505,1,1,0,1,0,2.0,599.91,0,209394.0,145596.0,5413.0,44368.0,14017.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,41,6,11,0,0,0,17,38,23,10,0,1,2,154,3,18,15
1980,460137,19124,733702,30,0,1,0.0,1,1200.0,0,0,0,0,720624,0,720624,735410,1,0,0,0,0,0.0,0.0,0,60854.0,47395.0,1997.0,5333.0,6129.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,38,2,15,0,1,6,10,22,23,52,4,3,7,5,0,18,15
3046,504084,39145,733381,30,1,0,2460.0,1,1088.0,1,0,0,1,735318,1,736618,735346,1,1,0,0,1,0.0,0.0,1,265023.0,193604.0,8076.0,50207.0,13136.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,25,2,14,0,2,0,0,2,23,64,0,1,2,151,1,18,1
4505,172328,34442,735663,30,1,0,1332.0,1,3250.0,1,1,0,0,736494,1,736543,735451,0,1,0,0,0,0.0,0.0,1,51463.0,30467.0,1342.0,16486.0,3169.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,9,6,24,0,2,0,0,1,23,116,0,2,8,40,1,18,15
1255,557854,32806,736088,30,0,0,2000.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,1,0.0,0.0,0,41751.0,27099.0,409.0,11387.0,2855.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,9,2,24,0,2,0,0,1,23,32,0,0,8,35,1,18,15
4027,124860,34613,735261,30,0,0,490.0,1,1200.0,0,0,0,1,735776,1,736579,735800,1,1,0,1,0,2.0,209.91,0,49145.0,27381.0,2387.0,18183.0,1194.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,9,6,24,0,2,0,0,1,23,105,0,2,8,40,2,18,15
1618,866421,79081,735528,30,1,0,2500.0,0,0.0,0,0,0,0,735995,1,736256,720624,0,1,0,0,0,0.0,0.0,0,1201.0,0.0,0.0,0.0,1201.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,43,6,17,0,2,16,17,34,31,40,3,2,7,106,3,18,15
538,754411,29501,736483,30,0,0,2500.0,0,400.0,0,0,1,0,720624,0,736555,735578,0,0,0,0,0,0.0,0.0,0,10815.0,4837.0,-151.0,5296.0,832.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,40,2,13,0,2,7,0,1,23,12,1,6,7,67,2,18,15
4546,769664,32809,736549,30,0,0,2500.0,0,600.0,0,0,1,0,720624,0,720624,735519,0,1,0,0,0,0.0,0.0,0,166398.0,157820.0,2934.0,4439.0,1205.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,2,24,0,2,20,17,36,23,116,4,6,7,35,3,18,15
1674,533414,96007,733469,30,0,1,0.0,1,960.0,1,1,0,0,735573,1,736405,735652,1,1,0,0,0,0.0,0.0,0,102006.0,90173.0,2062.0,3385.0,6386.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,4,2,21,0,3,0,17,38,23,42,0,3,2,199,0,18,15
464,712941,11703,736522,30,1,0,2500.0,1,1000.0,0,0,0,0,736560,1,720624,736577,1,1,0,0,0,0.0,0.0,0,7865.0,2846.0,581.0,3804.0,634.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,34,2,15,0,1,0,17,36,23,11,0,6,8,2,1,18,15
4431,27838,16350,734420,30,1,0,2500.0,1,2780.0,1,1,0,0,720624,1,736521,735331,1,1,0,0,0,0.0,0.0,1,96823.0,74695.0,1493.0,17624.0,3011.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,38,6,1,0,1,0,17,36,23,113,0,3,8,17,1,18,15
1120,121017,68355,735388,30,0,0,2500.0,1,5800.0,0,0,0,0,736153,1,736622,736012,1,1,0,1,0,1.0,2126.66,0,192612.0,142251.0,1166.0,41978.0,7217.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,29,2,11,0,0,0,17,33,27,31,0,1,2,122,1,18,15
2607,647075,92647,736398,30,0,0,2500.0,0,800.0,0,0,0,0,720624,1,736619,736332,0,1,0,0,0,0.0,0.0,0,2791.0,1153.0,-29.0,1002.0,666.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,2,12,0,3,0,17,36,23,69,0,2,3,185,1,18,15
1443,210328,42038,732556,30,1,1,1078.7,1,1998.0,1,1,1,1,735302,1,736545,735311,1,1,0,0,0,0.0,0.0,1,260552.0,177869.0,14110.0,54005.0,14567.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,17,2,22,0,0,0,17,39,23,78,0,3,3,104,0,15,0
2910,649543,40509,736390,30,0,0,0.0,1,0.0,1,1,0,0,736451,1,736585,736458,1,1,1,0,0,0.0,0.0,1,36483.0,27879.0,257.0,6646.0,1701.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,17,2,16,0,0,0,1,6,6,75,0,0,8,42,1,18,15
3870,751207,65275,733778,30,1,1,1670.0,1,1200.0,0,0,0,1,735291,1,736614,735295,1,1,0,0,0,0.0,0.0,0,296318.0,230555.0,3515.0,51938.0,10310.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,24,2,22,0,0,1,0,1,23,101,1,1,7,150,0,18,15
